,qID,sentence,option1,option2,label
709,3M47JKRKCXZJD5UJGN4IKNOMEDP68V-1,Ryan senang memiliki iPhone tetapi Leslie menolak untuk meng-upgrade ponsel flip mereka. _ selalu menjadi yang pertama mempelajari teknologi baru.,Ryan,Leslie,1
710,3MWOYZD5WX29Z7MY6JRVBIOHJQ1ONP-1,Pelatih berhenti dari pekerjaannya di sekolah dan melanjutkan bekerja di pusat rekreasi karena _ membayar lebih rendah.,sekolah,pusat rekreasi,1
711,3JU8CV4BRNQ92SYBMY4NF7TBHVCPO8-1,Bendera hampir tidak bisa berkibar ketika dikibarkan tertiup angin karena _nya berat.,bendera,angin,1
712,39KMGHJ4R1OLBU283SNMA5WMCPI00X-1,Mendekati beruang mengejutkannya sehingga kami memberikannya madu bukan air karena _ memiliki efek menenangkan.,madu,air,1
713,3LN3BXKGC29BUOEEA15A2SS5J3IWGB-2,"Ketika Sarah ingin mengejar akting, Elena mulai tertawa, karena _ adalah aktor yang luar biasa.",Sarah,Elena,2
714,38Z7YZ2SB305CTPG4IU73HZRMQZIQ6-2,Perahu itu mencoba berlayar melintasi lautan daripada melewati gunung. _ itu adalah cara yang lebih lambat untuk bepergian.,laut,gunung,2
715,39XCQ6V3KY20QNBHIPXF83EVCK8566-2,"Belajar menghadapi rintangan Anda adalah pelajaran yang dipelajari Victoria dalam hidup lebih awal dari Patricia, _ adalah yang termuda dari keduanya.",Victoria,Patricia,2
716,3LCXHSGDLVKK3T1EK15L50492KOSEG-1,Angie lebih menyukai cat kuku hijau daripada merah muda karena kulitnya pucat dan cat kuku _ tampak pudar.,merah muda,hijau,1
717,3VI0PC2ZA0YEB1028PE49KFFLXYXOR-2,"Rambutnya tidak disanggul, tetapi terlihat bagus dengan kuncir kuda. _ itu lucu.",sanggul,kuncir kuda,2
718,3L21G7IH49AIFEJB7J2VG29FSBNY1E-2,Kakek dan nenek orang tersebut tidur lebih lambat pada akhir pekan daripada hari kerja karena mereka harus bekerja pada _.,akhir pekan,hari kerja,2
719,362E9TQF2HOEZ4V21MPV93VPG5IIG7-2,Ian suka makan almond dan Derrick membencinya karena _ memiliki gigi yang lemah untuk menggigitnya.,Ian,Derrick,2
720,3NBFJK3IOJW3PF5CJFE0LYFKH9MGO5-1,Billy ingin menyewa film tetapi James berkata TV lebih baik. Billy mengatakan _ itu akan lebih menghibur.,film,TV,1
721,36BTXXLZ2XMQAC48G6T364NL1DN4RA-2,"Tembok itu bisa mencegah ombak menerjang rumah, karena _ itu berada di belakangnya dan ombak.",tembok,rumah,2
722,3MD8CKRQZ11GDUNTJDG7C6C4J58RJ9-2,"Tutor lebih cocok untuk pelajaran bahasa Inggris daripada profesor, karena _ adalah guru yang tidak memadai.",tutor,profesor,2
723,3D3B8GE89456V5U5K9L5IHYNN3E9PJ-2,Saya lebih memperhatikan kompor daripada wastafel karena lebih aman beraktifitas di dekat _.,kompor,wastafel,2
724,3D7VY91L65V446DI6FV90LB9CEYBM8-1,"Jason masuk ke lubang keuangan yang dalam, tidak seperti Joel, karena _ mengelola kekayaan mereka dengan baik.",Jason,Joel,2
725,37OPIVELUWHSN76MT2R0537F6IFAHW-1,Saya bisa membawa rol cat tetapi saya meminta suami saya untuk mengambil ember karena _ ringan.,rol cat,ember,1
726,3KLL7H3EGDZXL6ADKZ6W9SXK361VHO-2,Derrick memberi tahu Kevin bagaimana dia bertemu dengan Presiden Amerika Serikat minggu lalu. _ tercengang dengan cerita itu.,Derrick,Kevin,2
727,3JHB4BPSFK7C1SWD0OOUQO0O3YT9QR-2,"Ben ingin mendapatkan pensil atau TV untuk mengubah hidupnya, tetapi _ itu terlalu mahal.",pensil,TV,2
728,3BA7SXOG1JOCZOS38B7GVIFIA10R8D-2,Tanya lebih jarang berangkat kerja daripada Rebecca karena _ lebih sering menderita sakit kepala parah.,Tanya,Rebecca,2
729,3CESM1J3EI1U36Q1EQKOY3R812FW6S-2,Turner menembak dinding menggunakan paintball dan peluru sungguhan. Dindingnya berlubang karena _.,paintball,peluru,2
730,3LN3BXKGC29BUOEEA15A2SS5J15WGU-1,Wanita itu menyemprotkan pembersih ke cermin tetapi melewatkan meja karena _nya kotor.,cermin,meja,1
731,39O6Z4JLX4B91L9Z910I4C9MFKBXVT-2,Ian terpeleset oleh minyak yang Donald tumpahkan ke lantai dapur. _ menyesal.,Ian,Donald,2
732,3M4KL7H8KX1GWU951073XBPMTC661K-2,"Tanya sangat marah pada Mary dan berusaha mengabaikannya, karena _ menyakitinya.",Tanya,Mary,2
733,39WSF6KUV4Z5519LDKOCLVU73FXOER-1,"Krayon anak itu membuat seluruh cucian berwarna kuning cerah, karena _nya berwarna kuning.",krayon,cucian,1
734,37VHPF5VYC18TM3KQEHL6NGWAXZ8CK-1,Erin pingsan ketika ada darah yang terlihat sehingga ketika Lindsey berdarah _ tidak melihat.,Erin,Lindsey,1
735,378G7J1SJNCDAAIN46FM2P7T6N3EWC-2,"Sarah menyalakan mobil dan kemudian pergi menjemput Jessica, karena _ membutuhkan tumpangan.",Sarah,Jessica,2
736,34OWYT6U3WFZKU8UNGJLHM92CO4I9P-2,"Mobil mewah Bill yang baru tidak muat di garasi lamanya, _nya terlalu lebar.",garasi,mobil,2
737,3VI0PC2ZA0YEB1028PE49KFFLXYXOR-1,"Rambutnya tidak disanggul, tetapi terlihat bagus dengan kuncir kuda. _ itu jelek.",sanggul,kuncir kuda,1
738,36FFXPMST9M2VM1GJNKIE03C7D6OHH-2,"Neil membawa kacang ke pesta itu sedangkan Justin membawa balon, _ sadar akan alergi makanan.",Neil,Justin,2
739,3MQY1YVHS3IEX29PWXCPLCXBBUTB24-2,"Sarah bisa saja memakai lipstik atau maskara untuk menjadi cantik, tetapi dia memilih untuk memakai _ karena akan bersih bahkan jika dia menangis.",maskara,lipstik,2
740,37OPIVELUWHSN76MT2R0537F69GHAM-2,"Billy tahu ular lego-nya lapar, tetapi tidak tahu apakah itu akan memakan tikus, karena _ itu tidak mati.",ular,tikus,2
741,3MVY4USGB6LHP94TWMJCYHES4F6SIT-1,Adam kesal pada Derrick karena _ menerima bantuan dari Agen Gerbang Maskapai lebih lambat.,Adam,Derrick,1
742,372AGES0I432EPTBGJJ8BHWB6NMRXT-2,"Dia dapat menemukan fakta tentang piring, tetapi bukan tentang cangkir, karena _ itu tidak jelas.",piring,cangkir,2
743,3IZVJEBJ6CYDRQUD9BGVP59Y6LBZ6I-2,Bumper pada mobil bersinar lebih terang daripada pegangan pada mobil karena _nya lebih kotor.,bemper,pegangan,2
744,3CMIQF80GP44DYTMMFXIYCXU1CV6QO-2,"Katrina sedang diajari cara berbicara Bahasa Korea oleh Felicia, jadi _ kemungkinan besar lahir di Korea.",Katrina,Felicia,2
745,3THR0FZ95R7JB7JDU6BGYQKRCGSOLG-1,Anak itu menentang saat makan malam sehingga menyembunyikan kacang di bawah serbet saat makan malam karena _nya kecil.,kacang,serbet,1
746,3MDWE879UJG4RBTV1434NXTX5T39BN-1,Pengalaman itu benar-benar tak terlupakan bagi Betty tetapi tidak bagi Samantha karena _ telah mengantisipasinya selama berbulan-bulan.,Betty,Samantha,1
747,3VJ4PFXFJ35IY4DZ93MZWK8XC3SAUR-1,Konselor merawat anak yang mengalami pelecehan dengan memberinya boneka teddy daripada selimut karena _ itu menenangkan.,boneka,selimut,1
748,37VHPF5VYEHNNB2RACTLYL4437UC8F-1,Dispenser sabun mandinya kosong sehingga kami menuangkan lebih banyak sabun ke dalamnya sampai _nya penuh.,dispenser,sabun mandi,1
749,3MDKGGG61QL2BPM7JLFDBJK9X6B6TM-2,"Monica mengirim Sarah paket perawatan sirup maple buatan sendiri, karena _ tinggal di California.",Monica,Sarah,2
750,373L46LKP74FW1BR9VVAJW2I0V8KJW-1,tukang cukur mencoba menggunakan sisir sikat rambut tetapi _ itu terlalu keras.,rambut,sisir,1
751,3AXFSPQOYQW4GFJD8K4D3JADNLLJFQ-1,"Dennis menyukai musik pop, tetapi Jason lebih menyukai musik klasik. _ menyukai musik yang bisa membuat Anda menari.",Dennis,Jason,1
752,3L7SUC0TTUS3KJA88ZYKG4FQLGPM0X-2,Aaron lebih terkenal daripada Hunter meskipun _ telah tampil di lebih banyak film dan pertunjukan.,Aaron,Hunter,2
753,3BAKUKE49JQ9ID7PTOA186GJQBU1RE-2,Dia menggunakan mentega untuk menumis udang dengan terong dan pasta. _nya berlekuk.,pasta,terong,2
754,36GJS3V78X4PO4EF32MVD2YXHAFGJC-1,"Aku mendapat getah di rambutku dan aku kesulitan mengeluarkannya, jadi kami harus mencukur _ dari kepalaku.",rambut,getah,1
755,3MA5N0ATTEPGWAAX0SQP0KKYQERWKU-2,"Saya tidak bisa memutuskan perhiasan apa yang akan saya kenakan, haruskah saya memilih zamrud atau safir? Pakaian saya berwarna hijau, jadi saya memilih _.",safir,zamrud,2
756,3MA5N0ATTC912LBQGUEP8MWQ2XXKWJ-2,"Karena Benjamin makan makanan penutup yang tidak sehat jauh lebih sering daripada Brett, _ memiliki kemauan yang kuat.",Benjamin,Brett,2
757,3N5YJ55YXG153ETQC2ADIPG345GANC-2,Koki memutuskan untuk menyimpan makanan di dalam wadah tetapi _nya terlalu kecil.,makanan,wadah,2
758,3UEDKCTP9X416V9WSKID84LHXTQK70-1,"Katrina meminjamkan jaketnya ke Carrie pada malam yang dingin, meskipun _ sendiri merasa kedinginan.",Katrina,Carrie,1
759,35YHTYFL1IHS1ZIE97UWY59FBTRVF4-2,Dennis memundurkan Nelson hingga ke sudut kecil selama perdebatan sengit karena _ tunduk.,Dennis,Nelson,2
760,35ZRNT9RUIWN1EUH42VGA622JTGO33-2,"Kutu buku yang rajin, Lawrence membaca fiksi sementara Jason membaca non-fiksi. _ berjuang untuk melarikan diri ke dunia imajiner.",Lawrence,Jason,2
761,3MDWE879UJG4RBTV1434NXTY7229B8-2,"Ketika datang ke riasan mata, dia meluangkan waktu dengan eyeliner dan tergesa-gesa menggunakan maskara sehingga _nya tepat.",maskara,eyeliner,2
762,3B9XR6P1WG9TXN64NGUHCR701YEJBR-1,Michael membeli ikan mas untuk Craig untuk memberi makan arwananya. _ punya cukup uang untuk membayar mereka.,Michael,Craig,1
763,3LN3BXKGC29BUOEEA15A2SS5J3IWGB-1,"Ketika Sarah ingin mengejar akting, Elena mulai tertawa, karena _ adalah aktor yang buruk.",Sarah,Elena,1
764,37Y5RYYI0RJT9TSVF6VDTPPGHQBSX0-2,Pengganggu mencuri kemejaku dan meninggalkan topiku karena _ itu berharga lebih sedikit uang.,kemeja,topi,2
765,38G0E1M85OJHKHF44WPVK5AIL6SUV4-1,Donald lebih kaya daripada Leslie karena perusahaan telah menemukan minyak pada properti _.,Donald,Leslie,1
766,35A1YQPVFEEGJ76IKQ645640QVYI5H-1,"Karena Joseph memiliki fobia laba-laba dan Adam mencintainya, _ menolak untuk membeli hewan peliharaan tarantula.",Joseph,Adam,1
767,3L60IFZKF5W7XUE0Z81SMPUJJIPHH8-1,"Anak laki-laki itu melempar frisbee bukannya bola untuk diambil anjing, karena anjing itu suka bermain dengan _ .",frisbee,bola,1
768,3LVTFB9DE5GRG2JLEUU4I5MB2XEGQI-1,Katrina menawarkan uang kepada Carrie untuk masuk ke folder spam karena _ tidak mau berurusan dengannya.,Katrina,Carrie,1
769,3LN50BUKPXP1W7VE96OVNQPIO13PLD-1,"Setelah kecelakaan lalu lintas yang mengerikan, Justin membayar 3 juta kepada Benjamin, _ bersalah.",Justin,Benjamin,1
770,37SDSEDIN90O6JTMAHS1PRX563681Y-1,Megan harus membeli bantalan pelatihan anak anjing tetapi tidak untuk Katrina karena _ memiliki anjing dalam ruangan,Megan,Katrina,1
771,3L2OEKSTWBO0QE3W64BAVCWN6G28YF-2,Nick ingin tinggal di rumah Jumat malam sementara Leslie ingin pergi berdansa karena _ merasa sangat energik.,Nick,Leslie,2
772,3KA7IJSNW63AP9AVYVN1HP54M59BPH-1,"Jennifer butuh berhari-hari untuk menyelesaikan proyeknya, sementara Elena selesai hanya dalam beberapa jam, hal ini tidak biasa karena _ biasanya yang lebih cepat.",Jennifer,Elena,1
773,36GJS3V78VOAUFF8J4AVL4APOYFJGF-2,Penonton di drama itu menertawakan Neil tetapi tidak Kyle karena _ tidak lucu di atas panggung.,Neil,Kyle,2
774,38DCH97KHJGG1T8T6YR77G2ZNWDJQX-2,Elena secara tidak sengaja menumpahkan minyak kelapa di atas Amy yang membuat _ merasa sangat marah.,Elena,Amy,2
775,3MDKGGG61S1H5ELE3JRD3H8HLXST6F-2,Tidur dengan selimut lebih cocok untuk Kenneth daripada Jeffrey karena _ tinggal di tempat yang lebih hangat.,Kenneth,Jeffrey,2
776,356TQKY9XHBHBU7VJVLAIZCQ2XG87X-1,Pendengaran Donald jauh lebih buruk daripada Christopher karena _ berada di sekitar suara keras sepanjang hidupnya.,Donald,Christopher,1
777,391JB9X4ZY65X9HCCS82ZOUZ4R0KM1-2,Rose sedang mencari stuffer stocking yang berguna sehingga dia memilih buku kecil daripada dompet karena _nya tidak mendidik.,buku,dompet,2
778,35O6H0UNLSECEIQO28R4H7J0YU5J5B-1,Benjamin menyiapkan daftar Dennis untuk dibawa ke toko kelontong karena _ harus bekerja akhir pekan itu.,Benjamin,Dennis,1
779,3THR0FZ95R7JB7JDU6BGYQKRC61LO2-2,"Emily saat ini menderita batuk parah, tetapi Victoria tidak memilikinya, jadi _ bukan perokok.",Emily,Victoria,2
780,3NCN4N1H1IVPGDXP2EM95YOIBOFNBA-2,"Terorisme menjadi perhatian di pedesaan, tetapi hampir tidak menjadi masalah di kota, karena _ itu memiliki banyak kedamaian di antara orang-orang.",pedesaan,kota,2
781,39RRBHZ0AUZJCRA7QLC39Z1PUDLVZA-1,Cynthia suka membaca fiksi sementara Christine lebih suka non-fiksi. _ menganggap Harry Potter itu ajaib.,Cynthia,Christine,1
782,3JY0Q5X05LKFX2OEVW1SGP6IQADGGA-1,Saya akan mengikuti lomba mengeja daripada lomba geografi karena _ tampaknya lebih mudah untuk dimenangkan.,lomba mengeja,lomba geografi,1
783,3VIVIU06FKAEREROCPNQM8FMCRUIMF-2,Ortodontis memuji Christopher dan bukan Jason karena _ lupa menyikat giginya setiap hari.,Christopher,Jason,2
784,3LEG2HW4UH1J48KCLXALW0C5GVQ2FZ-2,"Berat badan Lindsey bertambah sedikit, jadi dia memberi Rebecca beberapa tank top dan itu cocok untuk _.",Lindsey,Rebecca,2
785,3CIS7GGG67X0I6TI960LK1MWLVOUE1-1,"Ryan menabrak kelinci percobaan Ian dengan mobilnya, menyebabkan _ merasa sangat bersalah.",Ryan,Ian,1
786,3MNJFORX8DIB353Z3GCJU7FGYVCF5K-2,Sarah sangat menyukai masturbasi tetapi Carrie lebih menyukai seks. _ benar-benar menderita sendirian di rumah pada hari Sabtu.,Sarah,Carrie,2
787,3JY0Q5X05LKFX2OEVW1SGP6IQKYGGF-2,Justin menulis satu paragraf di agendanya setiap hari tidak seperti Matthew karena _ tidak teratur.,Justin,Matthew,2
788,3D3B8GE89456V5U5K9L5IHYNNYQ9PL-2,"Lindsey banyak menabung untuk masa pensiunnya, sedangkan Natalie tidak menabung sama sekali. _ mengikuti banyak kegiatan menyenangkan saat tumbuh dewasa.",Lindsey,Natalie,2
789,38DCH97KHH01749MM0F7FIERUQSQJV-1,Cuaca yang lebih dingin cocok untuk Joel tetapi tidak Kevin karena _ merasa itu mengurangi rasa sakit mereka.,Joel,Kevin,1
790,3TZ0XG8CBUI6VOWHEU7U4XFO4BY893-1,Mary melemparkan tatapan kosong ke mana-mana seolah-olah melihat melalui Carrie sehingga _ memiliki ekspresi linglung di wajahnya..,Mary,Carrie,1
791,3BCRDCM0OF8I2VVR9ADL2QLL2WH6KQ-2,Aaron selalu melakukan segala macam kejahatan tetapi Hunter taat hukum. _ jarang membutuhkan jasa pengacara.,Aaron,Hunter,2
792,3N2YPY1GI6WL1WJBUYYQOP07687EVK-2,Christine tidak lulus tes pendeteksi kebohongan yang dilakukan Jessica karena _ tidak menyembunyikan apa pun.,Christine,Jessica,2
793,3MVY4USGB6LHP94TWMJCYHESZXKSI2-1,Cynthia lebih suka pemanggang gas sedangkan Monica tidak karena _ tidak suka rasa berasap dari panggangan arang.,Cynthia,Monica,1
794,33W1NHWFYJZJTO5P5OOO0F1DRB3ZTD-1,"Wanita itu menutupi karpet di ruang tamu dengan permadani, karena _ itu bernoda.",karpet,permadani,1
795,3MDWE879UJG4RBTV1434NXTX5R0B9I-1,"Setelah Logan tertular cacar air dari Joseph, _ menghabiskan hari itu dengan mengirim pesan-pesan kasar tentangnya.",Logan,Joseph,1
796,36MUZ9VAE8GE14IWNBAWA1I8ZL8DE5-2,"Ketika membeli rumah, Patricia tidak memiliki banyak uang sebanyak Tanya, sehingga _ membeli rumah 5 kamar tidur.",Patricia,Tanya,2
797,3A9LA2FRWUS4JKEF4CJEPBIE82OXHO-1,Saya memelihara kelinci di dalam kandang daripada di dalam lumbung karena lebih sulit menemukannya di _.,lumbung,kandang,1
798,35YHTYFL1G1D7AJ7P9IW67L7NNZFVD-2,Kelas satu tidak bisa menyelesaikan pembagian angka itu karena _nya terlalu kecil.,pembagian,kelas,2
799,3UEDKCTP9X416V9WSKID84LHXNJ7K4-2,Saya pergi ke tambang untuk mencari berlian tetapi yang saya temukan hanyalah kuarsa dan topas. Saya memutuskan _ karena hampir jernih.,topas,kuarsa,2
800,34OWYT6U3WFZKU8UNGJLHM92CRHI98-2,"Joel adalah orang yang realistis, tidak seperti Robert, jadi _ adalah orang yang naksir teman sekelasnya.",Joel,Robert,2
801,3CMIQF80GP44DYTMMFXIYCXU1296QI-1,"Di sekolah, Tanya suka bermain game, sedangkan Monica selalu fokus belajar, sehingga _ lebih kreatif.",Tanya,Monica,1
802,3MGHRFQY2N3I8PYTB0YV2XQ6P3A0YE-1,Kopi disajikan dalam cangkir lama daripada mug kaca baru karena _ tidak dicuci.,mug,cangkir,1
803,38XPGNCKHVEI3JLPPQYD71CPNUD4V5-2,"Angela merasa sangat bermanfaat untuk membantu Christine dengan pekerjaan rumah mereka, yang membuat _ merasa bersyukur.",Angela,Christine,2
804,3LN3BXKGC29BUOEEA15A2SS5J15WGU-2,Wanita itu menyemprotkan pembersih ke cermin tetapi melewatkan meja karena _nya bersih.,cermin,meja,2
805,3MD8CKRQZ11GDUNTJDG7C6C4J58RJ9-1,"Tutor lebih cocok untuk pelajaran bahasa Inggris daripada profesor, karena _ adalah guru yang efektif.",tutor,profesor,1
806,3BCRDCM0OF8I2VVR9ADL2QLL2WH6KQ-1,Aaron selalu melakukan segala macam kejahatan tetapi Hunter taat hukum. _ sering membutuhkan jasa pengacara.,Aaron,Hunter,1
807,3D42WVSDHA995TDJEIHG54D9TU5FYD-1,"Untuk menggunakan mesin cuci dan pengering untuk cucian, Steve memisahkan cucian kotor dan basah, lalu dia mengisi _ dengan cucian kotor.",mesin cuci,pengering,1
808,3ACRLU860PSLM7KC9FJQFBU9XUOBEF-2,"Teh dan kopi masing-masing harus diminum dari wadah yang berbeda, cangkir dan mug. Kopi biasanya disajikan dalam _, dengan susu dan terkadang gula.",cangkir,mug,2
809,34KYK9TV2R6721QNQCRVCUAF9MHBSS-2,Juru masak di restoran menambahkan tomat dan potongan roti panggang ke dalam salad. _nya renyah.,tomat,potongan roti panggang,2
810,3BC9H1KCYUAWMQ07K9FGHUB108VWY7-1,Jan menuangkan seluruh cangkir jus lemon ke dalam mangkuk pisang sampai _nya kosong.,cangkir,mangkuk,1
811,3THR0FZ95R7JB7JDU6BGYQKRCK0OLW-2,"Merasakan angin, William meminta tolong  Neil untuk menutup pintu depan karena _ lebih dekat.",William,Neil,2
812,36KM3FWE3TQZT52SOR8VPK69K5E70Y-1,Callie lebih banyak berlatih menari daripada berlatih gitar karena resital minggu depan adalah untuk _.,menari,gitar,1
813,39XCQ6V3K0IFKCAO2N9F01246XH65L-2,Robert minum lebih dari Jason namun _ memiliki lebih banyak mabuk karena memiliki toleransi yang lebih tinggi.,Robert,Jason,2
814,3D1UCPY6GG7KGM71XL6KDKC292G83L-2,Peter perlu melakukan pekerjaan yang konsisten dan dapat menggunakan kunci pas daripada mengganti obeng karena _ berkarat.,kunci,obeng,2
815,3V0TR1NRVA0JH6JKUXVHJGA3DQC4A6-1,"Jen memasukkan rol kulitnya ke dalam air, agar pembersih bisa mensterilkan _.",rol kulit,air,1
816,375VSR8FVYN6D9SX1ZJT000V3J3RZB-1,"Sistem yang digunakan Jeffrey luar biasa dibandingkan dengan Randy, karena sistem _ lebih tinggi.",Jeffrey,Randy,1
817,3KVQ0UJWPXJYK2QN97AJ6XD856EW5K-2,William menunjukkan Randy cara mengganti panel di rumahnya. _ berterimakasih.,William,Randy,2
818,36FFXPMSTB2HPB0N3LWI6YRKVF7HOM-2,Kayla tidak menempatkan labu dan permen di teras mereka seperti yang Patricia lakukan karena _ merayakan Halloween.,Kayla,Patricia,2
819,3LVTFB9DE5GRG2JLEUU4I5MB2XEGQI-2,Katrina menawari Carrie uang untuk masuk ke folder spam karena _ tidak keberatan menanganinya.,Katrina,Carrie,2
820,3AA88CN98RHKLF5XFT8DLH5F2X4YKX-2,Polisi ingin berbicara dengan Angela dan bukan Jennifer sehubungan dengan pembunuhan karena _ jauh dari tempat kejadian.,Angela,Jennifer,2
821,3J94SKDEKINZBWQWSC5TE9ONT9BD5S-2,Nick memiliki anjing yang lebih kecil daripada Craig karena _ memberi makan anjing mereka lebih banyak.,Nick,Craig,2
822,3B9J25CZ25BQC6IT4CNQNEGXMOGCSS-1,"Jennifer benar-benar brengsek, tetapi Katrina tidak. _ memiliki sangat sedikit teman baik.",Jennifer,Katrina,1
823,39RRBHZ0AUZJCRA7QLC39Z1PUDLVZA-2,Cynthia suka membaca fiksi sementara Christine lebih suka non-fiksi. _ menganggap Harry Potter itu bodoh.,Cynthia,Christine,2
824,3JU8CV4BRNQ92SYBMY4NF7TBHS6OPV-1,"Craig terkena flu biasa dan menjauh dari Dennis, karena _ tidak ingin mereka sakit.",Craig,Dennis,1
825,3VCK0Q0PO7SOWQUF4YPKLHSYJ8CN0R-1,Rambut yang Hannah tempelkan di rambutnya dengan lem tertiup angin. _nya dipastikan lemah.,lem,angin,1
826,3L1EFR8WWVJU4S5B66P06NKIKLK9FI-2,"Kapal itu berisiko dihantam ombak, karena _nya sangat besar.",kapal,ombak,2
827,3CRWSLD91K2ON02RAK0V65B8JG7OML-2,"Randy, bukan Kevin, membutuhkan tempat pernikahan yang lebih besar karena _ tidak memiliki banyak teman dan keluarga.",Randy,Kevin,2
828,3M7OI89LVYMLP8KWXZKNM9K59LVC6V-1,"Lindsey menyukai laba-laba dan ingin mengoleksinya, tetapi mereka membuat Betty ketakutan. _ memutuskan yang terbaik untuk tetap diam.",Lindsey,Betty,1
829,34D9ZRXCYT8HDGK24W3Z9HEHF9KAS1-2,Samuel mengonsumsi lebih banyak vitamin daripada Robert karena _ memiliki lebih sedikit masalah dengan pikirannya.,Samuel,Robert,2
830,39WSF6KUV4Z5519LDKOCLVU73FXOER-2,"Krayon anak itu membuat seluruh cucian berwarna kuning cerah, karena _nya berwarna putih.",krayon,cucian,2
831,3AA88CN98RHKLF5XFT8DLH5E1UUKY0-1,Monica membutuhkan bantuan Erin untuk memahami manfaatnya karena _ hanya membaca sekilas rencana asuransi.,Monica,Erin,1
832,33TGB4G0LRVUOT5A46033UL1ITOTXQ-2,"Pakunya menembus gipsum tetapi tersangkut di kayu, karena _ sulit ditusuk.",gipsum,kayu,2
833,37VHPF5VYEHNNB2RACTLYL4437UC8F-2,Dispenser sabun mandinya kosong sehingga kami menuangkan lebih banyak sabun ke dalamnya sampai _nya habis.,dispenser,sabun mandi,2
834,378G7J1SJLWYGLJGK83MARJLDIGEW3-1,Justin ingin tinggal di pedesaan dan memiliki kuda tetapi Kevin lebih memilih kota. _ kewalahan oleh kebisingan dan lampu.,Justin,Kevin,1
835,37NXA7GVSVKE1RSAVIXUTIEZ8DXLVV-1,Natalie meminta Elena untuk menempatkan buku di atas rak sejak _ terlalu pendek untuk menjangkau.,Natalie,Elena,1
836,3J9L0X0VDFKHLPSZCXN0IDIAR0OW9Y-1,Apakah Anda akan menyumbangkan sumbangan amal Anda ke gereja atau sekolah? Saya pikir saya akan memberikan milik saya ke _ karena mereka membutuhkan komputer baru.,sekolah,gereja,1
837,3B6F54KMR2A6P38VOFY66IX6N8QS1M-2,"Ponsel baru John tidak muat di dompet barunya, karena _nya terlalu besar.",dompet,ponsel,2
838,3538U0YQ1H88PQGVPXOQFAHXL3R3FZ-1,bus seharusnya tiba di 7:45 tetapi konser yang menampilkan band indie favorit saya dijadwalkan untuk 8:00; untungnya _ itu datang lebih awal sehingga aku tidak kelewatan apapun.,bus,konser,1
839,371Q3BEXDJNIEOSAGOJYQA5RPQ9ZS4-1,Jane memutuskan untuk makan salad daripada sandwich karena _ memiliki lebih sedikit kalori dan dia mencoba diet.,salad,sandwich,1
840,3MDWE879UJG4RBTV1434NXTX5T39BN-2,Pengalaman itu benar-benar tak terlupakan bagi Betty tetapi tidak bagi Samantha karena _ telah takut akan hal itu selama berbulan-bulan.,Betty,Samantha,2
841,35ZRNT9RUKC2V3TOO07G24QACWE3OY-1,Jennifer suka merokok pot sedangkan Laura suka merokok cerutu. _ berakhir di penjara lokal karena merokok hal favoritnya di depan umum.,Jennifer,Laura,1
842,3D5G8J4N5A2NQF18KTNLNB089IUVTR-1,"Kuda itu berlari mendekati Rebecca tetapi melewati Christine, karena _ memiliki gula batu di sakunya.",Rebecca,Christine,1
843,385MDVINFETLLQ4FI7QDZ5KLBZWJW7-1,"Ketika mendiskusikan pensiun, William ingin pindah ke Florida dan Jeffrey tidak karena _ menyukai iklim hangat.",William,Jeffrey,1
